Node,Closeness_Centrality
2498,0.24290659325683447
1616,0.24290659325683447
633,0.24290659325683447
729,0.24289997274461705
9345,0.24288011337312293
3972,0.24288011337312293
3476,0.24288011337312293
3402,0.24288011337312293
2966,0.24287349430424593
6888,0.24286687559613027
1139,0.24286025724874646
4748,0.24285363926206502
3664,0.24284702163605645
5440,0.2428404043706913
2835,0.2428404043706913
4615,0.2428404043706913
5805,0.2428404043706913
3428,0.2428404043706913
8800,0.24283378746594006
585,0.24282717092177325
5634,0.24282717092177325
4932,0.24281393891507505
2618,0.24280732345248474
6296,0.24280732345248474
8457,0.242800708350361
2960,0.242800708350361
472,0.24278747922739533
6901,0.2427742515459424
2444,0.24274780050663253
981,0.24273457714830451
1035,0.24272796600936922
1422,0.24270813475312508
4769,0.24270813475312508
2258,0.24270813475312508
8530,0.24270813475312508
3903,0.24270152505446624
3639,0.24270152505446624
563,0.24270152505446624
179,0.24268169811834545
708,0.24267508985949243
535,0.24265526724208347
4386,0.2426222367418055
8547,0.242615631720796
2702,0.242615631720796
1531,0.24260242275758814
668,0.24260242275758814
3593,0.24259581881533102
1234,0.2425892152325993
2821,0.2425760091455946
1436,0.24256940664126292
931,0.2425562027107942
1097,0.24254300021772263
1081,0.24252319917272158
6214,0.24251659954283225
2513,0.24251659954283225
1688,0.2425034013605442
4834,0.24249680280808686
4690,0.24247700930510965
1638,0.24247700930510965
3864,0.24245062299363404
8640,0.24245062299363404
5314,0.242444027313039
515,0.24243083702837245
634,0.2424176481788755
5571,0.2424110542922424
1543,0.24239127478445344
3490,0.24235831611008377
4302,0.24235172545073833
4914,0.24233854520734194
4119,0.24232536639747668
8929,0.24232536639747668
1660,0.24231877753004513
295,0.24231218902090867
9229,0.24231218902090867
3608,0.24229242564297754
8713,0.24229242564297754
3849,0.2422858385667292
9730,0.2422858385667292
444,0.24227925184862983
8774,0.24227266548865026
3363,0.24226607948676127
9505,0.24226607948676127
632,0.24225949384293363
8203,0.24224632362934573
4472,0.24224632362934573
93,0.24223973905952703
3209,0.24223973905952703
2295,0.24223315484765295
1852,0.24223315484765295
851,0.24220682157901888
4276,0.24220682157901888
8466,0.24220682157901888
2579,0.24220023915643005
933,0.24220023915643005
5432,0.24218707538453177
2121,0.24217391304347827
5220,0.24216075213303626
539,0.24216075213303626
4140,0.24216075213303626
5194,0.2421475926529725
1856,0.24213443460305384
2664,0.24212785611432608
4977,0.24211470020918796
2881,0.24210154573361223
4761,0.24209496903183744
1067,0.24209496903183744
2182,0.24207524107021594
294,0.24204894212227382
985,0.2420423682781097
2978,0.2420423682781097
5254,0.2420029327105849
2214,0.2419832197453094
5156,0.2419832197453094
9520,0.24195694078679444
2438,0.24195694078679444
7724,0.2419438034478078
4193,0.24191753304921415
1114,0.24190439998914254
1843,0.2418978339938114
1075,0.24189126835491137
6224,0.2418781381462885
9249,0.24187157357650763
6936,0.24187157357650763
8353,0.24186500936304176
5639,0.2418584455058619
1698,0.24185188200493907
4449,0.24185188200493907
1539,0.24185188200493907
2920,0.24185188200493907
936,0.24184531886024424
2987,0.2418387560717484
660,0.24183219363942254
2062,0.24183219363942254
1185,0.24183219363942254
1434,0.24182563156323772
6894,0.24181250847917515
397,0.24180594747123943
1864,0.24180594747123943
1254,0.24179938681932875
968,0.24179938681932875
9152,0.2417928265234142
6412,0.2417928265234142
3420,0.24178626658346672
277,0.24178626658346672
4426,0.24177970699945742
9792,0.24177314777135725
4994,0.24176658889913732
2211,0.24176003038276864
9602,0.24176003038276864
5766,0.24174691441746915
6669,0.24174035696848045
833,0.24173379987522717
2833,0.24172724313768038
5292,0.24172068675581113
8778,0.24170757505898946
5675,0.24168791018061506
4441,0.24168135593220338
7329,0.24168135593220338
2311,0.24168135593220338
3736,0.24167480203926672
1609,0.2416551424930177
8853,0.241635486145003
7369,0.24160928265466572
285,0.2415961830405552
2132,0.24158963376616335
2161,0.24158963376616335
1572,0.24158308484684196
9090,0.24156998807329502
9259,0.24156344021901174
7362,0.2415503455752812
8281,0.24154379878577623
3744,0.24153725235113965
2332,0.24153725235113965
3872,0.24153725235113965
6210,0.24151761517615175
43,0.2415045254999729
1321,0.2415045254999729
325,0.24149798119394086
4630,0.24149143724257532
8536,0.24148489364584744
6754,0.24148489364584744
254,0.2414783504037284
1124,0.2414783504037284
8337,0.24146526498320148
2643,0.24146526498320148
8532,0.24143255763552135
830,0.2414260172292355
9176,0.2414260172292355
4312,0.2414129374796836
123,0.2414129374796836
9270,0.2414129374796836
5508,0.24139985914729942
1094,0.24139985914729942
113,0.24138678223185264
681,0.24138678223185264
4816,0.24137370673311304
6546,0.2413671695149365
898,0.2413606326508504
4629,0.24134755998483454
9968,0.24133448873483535
945,0.2413214189006228
8498,0.2413214189006228
9096,0.2413148845143646
3401,0.2413148845143646
6211,0.24130835048196686
980,0.24130181680340076
3084,0.24128875050764856
6676,0.2412756856268782
5264,0.24125609095831077
2714,0.24122344024901882
8579,0.24122344024901882
4811,0.24122344024901882
2886,0.24121038243971094
4642,0.24121038243971094
854,0.24121038243971094
1449,0.24120385406517267
9601,0.24119079837618404
8461,0.24118427106167628
8904,0.24117774410045464
9304,0.24117774410045464
775,0.24117774410045464
4469,0.24116469123775505
7040,0.24115816533621973
4797,0.24115163978785584
2110,0.24114511459263469
7457,0.24113858975052763
182,0.241132065261506
527,0.241132065261506
1221,0.24111901734260438
3874,0.24111901734260438
2407,0.24111249391266706
8966,0.24111249391266706
790,0.24109944811167622
7241,0.24109944811167622
6344,0.2410929257405654
2570,0.24108640372233944
3450,0.24107988205696973
8372,0.24107336074442762
2069,0.24106683978468446
3121,0.24106683978468446
3173,0.24106031917771165
4882,0.24105379892348056
8268,0.24105379892348056
8386,0.24104075947312903
2721,0.24104075947312903
1570,0.24103424027695136
4171,0.24103424027695136
8860,0.24102120294244916
1610,0.24100816701822705
315,0.24100816701822705
473,0.24100164958489953
4888,0.24099513250405624
1346,0.2409755833761458
5816,0.24095603741956417
6190,0.2409364946335397
858,0.2409364946335397
8005,0.24091695501730104
470,0.24089741857007704
3145,0.24087137490202437
1940,0.24085184584617048
7180,0.24084533686457854
86,0.24082581203048153
2217,0.24081930445591374
2812,0.2408127972330307
4269,0.24079327767420497
2712,0.24079327767420497
1524,0.240780266392889
6664,0.24077376127951586
6401,0.24075424804819406
2092,0.2407412409843594
4290,0.2407412409843594
2222,0.2407282353258961
566,0.24072173302360758
6187,0.24072173302360758
4650,0.2407152310725765
5472,0.2407087294727744
6516,0.2407087294727744
1611,0.2406892267804575
5664,0.2406892267804575
4115,0.2406827265852868
5908,0.24066322810618132
3808,0.24065672931518686
3466,0.24063723504792764
9137,0.24063723504792764
8656,0.24062424062424062
6856,0.2406047516198704
804,0.2406047516198704
9869,0.24059825598660944
2724,0.24059825598660944
1728,0.24059176070406565
9762,0.24059176070406565
5362,0.2405787711910161
7243,0.2405787711910161
1840,0.24056578308049453
4320,0.24055928955111075
4746,0.2405527963722738
3444,0.2405527963722738
105,0.24052682716182663
4325,0.24052682716182663
3280,0.2405138446591461
8250,0.24050735393334233
3597,0.24050086355785838
2323,0.2404943735326659
4452,0.2404749055585537
4212,0.2404619286600831
2193,0.24045544073604402
9672,0.240448953162098
8764,0.240448953162098
6286,0.240448953162098
210,0.240448953162098
2770,0.24044246593821664
343,0.2404294925405347
5401,0.2404294925405347
5760,0.24042300636667746
3616,0.24042300636667746
457,0.24041003506878877
6756,0.24041003506878877
950,0.24039706517047907
249,0.24039706517047907
4491,0.24039058074609554
5389,0.24039058074609554
2374,0.24039058074609554
3205,0.24037112957169057
6474,0.24036464654637646
6721,0.24035816387075895
2246,0.24035168154480974
3150,0.24035168154480974
462,0.24033223666468906
4184,0.24032575573713022
1621,0.24031279493056493
4576,0.24029983552188097
3837,0.24029983552188097
1482,0.24029335634167387
3059,0.24029335634167387
3417,0.24028039902938797
2439,0.2402739208972527
2220,0.2402739208972527
5641,0.2402739208972527
3340,0.24026096568085623
2134,0.24026096568085623
1731,0.24025448859653853
2874,0.24024801186143685
2338,0.24023505943876863
2219,0.24022210841262567
1904,0.24021563342318059
825,0.24021563342318059
1380,0.24021563342318059
484,0.24020268449140209
4809,0.24018326371109014
977,0.24017679081550153
7297,0.24017679081550153
3852,0.24017679081550153
2095,0.24017031826879026
1428,0.24015737422188688
5179,0.24015090272163836
279,0.24015090272163836
7169,0.24014443157015442
1326,0.24014443157015442
2709,0.24014443157015442
9541,0.24013796076740676
2225,0.24013796076740676
2638,0.24013149031336728
2755,0.24012502020800777
4820,0.24012502020800777
2117,0.2401185504513
461,0.24011208104321585
2158,0.24010561198372712
2713,0.24010561198372712
872,0.24010561198372712
3174,0.24010561198372712
5426,0.24010561198372712
4791,0.24009914327280565
5673,0.24009267491042324
5269,0.24008620689655172
712,0.24006680494572097
359,0.24006680494572097
3478,0.24006680494572097
1986,0.24003447532859298
4118,0.24003447532859298
2505,0.24003447532859298
1190,0.24003447532859298
8725,0.2400280104500525
3416,0.2400280104500525
9862,0.2400021544179032
1932,0.2400021544179032
5313,0.23998922849064225
540,0.23997630395562378
3922,0.23996984221013518
2435,0.23996338081262286
736,0.23994399870766248
8897,0.23993753870177423
5587,0.23993107904372174
4568,0.23993107904372174
6181,0.23992461973347692
2302,0.2399181607710117
428,0.2399181607710117
2499,0.23991170215629795
1013,0.23991170215629795
2146,0.23990524388930765
3890,0.23989232839838492
2482,0.23987941429801896
2319,0.239853590268059
30,0.23984713512931616
1657,0.23984068033801603
6228,0.23984068033801603
8804,0.23984068033801603
849,0.2398213180484917
8896,0.239808411592175
302,0.239808411592175
883,0.23978260284661124
2458,0.2397697005569157
3117,0.23975679965564553
970,0.23975679965564553
8732,0.2397439001425766
4740,0.23973100201748487
1079,0.23972455347536045
4401,0.23972455347536045
2213,0.23972455347536045
3958,0.23971165743181452
8724,0.23969876277568586
2658,0.23969231596783303
4801,0.23968586950675058
1241,0.23968586950675058
826,0.23967942339241052
6416,0.23967942339241052
8544,0.23967942339241052
2945,0.23967297762478484
6273,0.23966008712956488
1411,0.23964719802086695
9008,0.23964719802086695
4916,0.23964719802086695
5936,0.23964075398639384
4892,0.23963431029846732
4218,0.2396278669570595
5154,0.23961498131368805
2212,0.23960209705605592
3388,0.23958921418393955
2556,0.23958277326737998
382,0.2395763326971155
6183,0.23956989247311827
1639,0.2395441350392431
9888,0.2395441350392431
721,0.2395441350392431
1260,0.2395441350392431
3906,0.23953769654616314
4995,0.2395248205982745
3684,0.23950550927170117
2637,0.23948620105876978
6147,0.23948620105876978
409,0.23946689595872742
9542,0.23946689595872742
3553,0.239460461617003
9482,0.239460461617003
391,0.23943472770747695
6308,0.23942829509429908
8649,0.23941543090479261
3556,0.23940899932840834
4709,0.23940899932840834
1815,0.23938970667239712
4901,0.23937041712551368
2754,0.23937041712551368
1737,0.23936398796733993
5778,0.23935755915451348
8468,0.23934470256479118
5798,0.23933827478783973
228,0.23933827478783973
4637,0.23933184735612428
3804,0.23932542026961706
917,0.23930614108106657
1218,0.2392740160017183
2776,0.2392675920208339
3714,0.23926116838487974
8277,0.23925474509382802
2742,0.23925474509382802
5572,0.23924832214765102
1494,0.23924832214765102
4419,0.23924832214765102
1642,0.23923547728980996
2822,0.23922263381113437
7392,0.2392097917114022
5257,0.23920337117857046
4179,0.23919695099039132
1098,0.239190531146837
2105,0.239190531146837
6492,0.23917769249349186
1315,0.23917127368364555
6166,0.23917127368364555
1744,0.23915843709746673
1290,0.23915201932107877
2245,0.23914560188912146
4692,0.23913918480156707
5178,0.23913918480156707
8236,0.2391263516595562
3652,0.2391135198948244
5712,0.23910068950714994
5456,0.23909427482963996
8845,0.23909427482963996
4657,0.23908144650713595
1352,0.23908144650713595
1525,0.23907503286208653
6156,0.2390557939914163
2502,0.23904938172259327
4500,0.23904938172259327
8253,0.2390365582168817
1385,0.2390365582168817
8865,0.2390109153324215
348,0.239004505470929
6852,0.239004505470929
1601,0.23899809595323018
806,0.23899809595323018
8673,0.23899168677929739
3331,0.23899168677929739
5344,0.23898527794910301
3252,0.23897246131981872
1714,0.23896605352067357
670,0.23895323895323894
2616,0.23895323895323894
6736,0.23893401967881175
1402,0.23893401967881175
3266,0.23893401967881175
4785,0.23892120854668775
3290,0.23892120854668775
4961,0.23890199442419044
4340,0.23890199442419044
9354,0.23889559040343117
4660,0.23889559040343117
4440,0.23888918672599582
6468,0.23888918672599582
5669,0.2388699777533571
902,0.2388699777533571
5720,0.2388699777533571
1426,0.2388635754489413
6548,0.2388635754489413
7451,0.2388571734877114
2581,0.2388443705946989
5172,0.23883796966286114
3526,0.23883796966286114
3175,0.2388315690740989
8485,0.2388315690740989
6243,0.2388315690740989
707,0.23882516882838462
1612,0.2388187689256907
5449,0.238773979209088
5582,0.238773979209088
2929,0.2387547887588073
7296,0.2387547887588073
646,0.2387483926275182
9016,0.2387419968389188
3452,0.23873560139298153
85,0.2387036293022633
3857,0.2386908428636473
2005,0.238678057794799
338,0.238652491765525
894,0.23864610111396745
458,0.23864610111396745
9448,0.23864610111396745
8379,0.23864610111396745
5618,0.23863971080465926
1931,0.23863332083757297
4980,0.23863332083757297
2412,0.23861415298937053
2710,0.23860776439089693
3395,0.23860776439089693
1413,0.23860776439089693
3704,0.23860776439089693
2855,0.23859498822017564
5190,0.2385822134175724
4760,0.2385822134175724
7623,0.2385822134175724
1708,0.23857582652924642
4279,0.23857582652924642
2744,0.23856305377840833
4744,0.23855666791584132
4636,0.23855666791584132
869,0.23855028239513906
827,0.23855028239513906
1937,0.23849282808820382
1009,0.23848006422263848
2897,0.23848006422263848
2612,0.23846730172321523
3480,0.23846092098573837
761,0.23844816053511705
2662,0.2384417808219178
6738,0.2384417808219178
5652,0.23843540145008962
6266,0.23842902241960512
6700,0.23842264373043687
4645,0.23842264373043687
8606,0.23841626538255753
1781,0.23841626538255753
1427,0.23840988737593966
9325,0.23839075540338112
6189,0.2383780024608142
8900,0.23837162650119026
7269,0.23837162650119026
4172,0.23836525088263613
4186,0.2383588756051245
7472,0.23835250066862798
8592,0.2383397518185708
9409,0.23833337790495548
3657,0.23832700433224582
4275,0.2383015134499171
3721,0.2383015134499171
2808,0.2382951415813257
3125,0.2382951415813257
9985,0.2382951415813257
2984,0.2382951415813257
843,0.23828877005347593
6157,0.23828239886634048
504,0.23827602801989198
3185,0.23826965751410314
4753,0.23826328734894664
2359,0.23826328734894664
7056,0.23825691752439512
2077,0.2382505480404213
1677,0.2382441788969979
3846,0.23822507350975675
2334,0.23821233828718058
2749,0.23820597118648598
2621,0.23819960442615065
4766,0.23818687192644858
2318,0.23818687192644858
6209,0.2381805061870273
5126,0.2381805061870273
4064,0.23817414078785612
2446,0.2381550466315705
1278,0.2381550466315705
3412,0.23814868259312705
4306,0.23814868259312705
8610,0.2381423188947973
441,0.23812959251837007
2617,0.23812959251837007
4546,0.23812322984021803
3380,0.2381168675020707
5505,0.2381105055039008
3651,0.2381105055039008
1267,0.23809778252738445
1320,0.23809778252738445
4710,0.23808506091045095
2934,0.23807870061175967
4495,0.2380659810337919
617,0.2380659810337919
5633,0.23805962175446094
2595,0.2380532628148623
1458,0.23804054595475307
965,0.23803418803418802
405,0.23803418803418802
2677,0.2379960476419377
2715,0.2379960476419377
2227,0.2379960476419377
2326,0.2379896920981654
5728,0.2379896920981654
3396,0.2379896920981654
6921,0.23798333689382611
2739,0.23797698202889261
8333,0.23796427331713438
5208,0.23795791947025527
757,0.23795156596267322
4913,0.23793250747543784
1860,0.2379198035132682
2381,0.2379071009076348
4433,0.23790075011345133
5316,0.23789439965832043
9860,0.23788804954221499
8792,0.23788804954221499
629,0.23786900122777985
5645,0.23786900122777985
1108,0.23786265246750474
874,0.23786265246750474
8597,0.23786265246750474
1318,0.23785630404611935
8199,0.2378372608150303
6728,0.2378372608150303
6596,0.23782456702158888
3880,0.2378182206329722
9872,0.23781187458305536
3424,0.23781187458305536
3648,0.2378055288718113
118,0.23779918349921286
3824,0.23779918349921286
6944,0.23778649376984445
481,0.23776746171495652
6665,0.23775477537082487
9254,0.23773574839277617
5170,0.2377230654325269
1816,0.23771038382545145
3530,0.23769770357133332
834,0.23769770357133332
3624,0.2376786857264775
8331,0.23767234712110302
654,0.23765333333333333
490,0.23765333333333333
1145,0.23764065916484453
5213,0.23762798634812288
559,0.23762165044660713
969,0.23762165044660713
3571,0.23761531488295207
8490,0.23760897965713068
1165,0.23760897965713068
6472,0.23760897965713068
701,0.2375963102188808
3172,0.2375963102188808
4668,0.2375963102188808
2216,0.2375899760063983
9245,0.23758364213164138
3486,0.23757097539519634
3116,0.23757097539519634
2540,0.23757097539519634
1210,0.23757097539519634
2707,0.2375519778227956
8963,0.2375456459738252
7239,0.23752032195303963
1614,0.2375076619673267
9094,0.2375076619673267
5704,0.2375076619673267
996,0.23750133248054578
3242,0.2374950033311126
2633,0.2374950033311126
9233,0.2374950033311126
9475,0.2374950033311126
2197,0.23748867451900016
3410,0.23748867451900016
2291,0.23747601790662973
2506,0.23746969010631777
1059,0.23745703551730568
779,0.23745070872855165
6170,0.23745070872855165
247,0.23745070872855165
762,0.23745070872855165
7188,0.23744438227692963
2165,0.23744438227692963
9293,0.23743805616241276
3253,0.23743173038497403
7584,0.23743173038497403
5928,0.23741907984122332
4851,0.2374001065530101
2837,0.2374001065530101
2635,0.23738113629704605
1829,0.23738113629704605
4540,0.23736849114396058
2916,0.23736216907260427
1273,0.23735584733800302
1587,0.23735584733800302
1896,0.23734952594012998
3753,0.23734952594012998
2419,0.23734952594012998
5848,0.23734320487895816
7824,0.23734320487895816
3281,0.23732424371538133
1555,0.23732424371538133
7433,0.2373179240007456
2405,0.23731160462267667
2483,0.23731160462267667
824,0.23731160462267667
1559,0.23729896687613164
9128,0.2372926485076018
9504,0.2372926485076018
8775,0.23728001277989297
2364,0.23728001277989297
8869,0.23728001277989297
6709,0.23728001277989297
1400,0.23728001277989297
1182,0.23726737839780623
7542,0.2372421136696393
3092,0.2372421136696393
8248,0.23723579832827557
3147,0.23722316865417375
8360,0.23721685432138198
8432,0.23721685432138198
1215,0.23721685432138198
4255,0.23719160035131612
3688,0.23717897538256819
8207,0.2371726634021716
2398,0.23716635175772413
6346,0.23715372947656935
4421,0.23715372947656935
9473,0.23714741883980842
5114,0.23714110853888934
3780,0.23712217965091528
6482,0.23711587069309564
6724,0.23709694583377675
3461,0.2370906382186278
8492,0.23708433093907955
4930,0.23707802399510522
9480,0.2370654111137712
3267,0.2370654111137712
7754,0.23705910517635792
5548,0.23705910517635792
4850,0.2370527995744115
5281,0.2370527995744115
4483,0.2370464943079051
7171,0.23704018937681198
8641,0.23704018937681198
6538,0.23703388478110538
509,0.23701497300603708
8418,0.23701497300603708
597,0.2370023668324336
2115,0.2370023668324336
8754,0.2370023668324336
9288,0.23698976199973407
1514,0.23698976199973407
186,0.23697085726441183
6020,0.23695825578303642
9170,0.23694565564181644
1396,0.23693935607369793
6793,0.2369330568405381
9360,0.23692675794231025
9801,0.23691416115054365
1269,0.23691416115054365
2141,0.23690786325695146
2678,0.23690786325695146
4870,0.23690156569818444
5044,0.23689526847421585
503,0.236888971585019
4948,0.23688267503056723
317,0.23688267503056723
4952,0.23687008292579204
4467,0.23685749215967683
2823,0.2368449027320081
2375,0.2368449027320081
2224,0.23683860852002445
5448,0.23683231464257243
3692,0.2368260210996253
2873,0.23681972789115646
8892,0.23681343501713922
2740,0.23679455840153044
2317,0.236788266865053
421,0.236788266865053
6788,0.23678197566289388
2949,0.23678197566289388
1238,0.23678197566289388
6256,0.23677568479502645
491,0.23676939426142402
8499,0.23675681419690772
759,0.23675052466594054
6072,0.23675052466594054
3137,0.23673165807788343
7445,0.23672536988339044
3938,0.23671908202294942
5516,0.23671908202294942
6809,0.23671279449653376
7562,0.23671279449653376
7428,0.23670650730411685
6465,0.23669393392117286
4139,0.23669393392117286
6787,0.2366876477305925
1484,0.236668791162099
5684,0.236668791162099
109,0.236668791162099
5410,0.23666250630692834
5104,0.23666250630692834
2233,0.23665622178554357
2593,0.236637370223839
4908,0.23662480418447812
4239,0.23661852166525063
4328,0.236599676109061
1832,0.2365808335545527
9929,0.2365745533699663
1285,0.23654943596549435
9078,0.23654943596549435
2956,0.23654315744771207
5665,0.23652432389394623
1155,0.23652432389394623
6737,0.23651804670912951
9614,0.23650549333899473
1668,0.23650549333899473
4755,0.23650549333899473
7442,0.23649294130134804
214,0.23649294130134804
918,0.23648666578214145
9365,0.23648666578214145
452,0.23648039059597728
3142,0.2364741157428291
1455,0.2364741157428291
3110,0.23646156703547455
9798,0.23645529318121516
9825,0.23645529318121516
1414,0.23643020109301216
1640,0.23642392890303754
6100,0.23642392890303754
6513,0.23641765704584042
3067,0.23641138552139426
3414,0.23641138552139426
9260,0.23640511432967265
5553,0.23639257294429708
569,0.23639257294429708
9296,0.23638630275059017
5838,0.23638003288950188
9330,0.23637376336100577
5521,0.23637376336100577
1306,0.23636122530168413
8931,0.23636122530168413
3956,0.2363549567708057
7760,0.23634242070648137
8731,0.23634242070648137
7396,0.23634242070648137
7712,0.23633615317298257
6372,0.23633615317298257
1528,0.23632361910317945
1323,0.23632361910317945
2091,0.23631108636279266
2652,0.23629228974440555
6240,0.23628602486942227
1012,0.23628602486942227
2234,0.2362734961160158
2250,0.23626723223753976
2630,0.23626723223753976
9326,0.23626096869118
791,0.23623591782637507
2172,0.23623591782637507
6088,0.2362296559402004
2802,0.2362296559402004
2481,0.2362296559402004
5397,0.2362296559402004
3169,0.23622339438598353
8463,0.2362108722733176
2346,0.2362108722733176
972,0.2362046117148158
9441,0.23619835148816623
733,0.23619835148816623
204,0.23619835148816623
6640,0.23619209159334253
8410,0.23619209159334253
6695,0.2361545391912661
2191,0.2361545391912661
185,0.2361545391912661
5106,0.2361420243773185
9540,0.23612951088972498
2691,0.23612951088972498
9569,0.2361232546432451
3642,0.23611699872827469
6985,0.2361107431447874
2965,0.2360794701986755
3602,0.23607321660353367
4406,0.23607321660353367
8344,0.23607321660353367
4725,0.2360669633396906
2546,0.23606071040711996
6796,0.23604820553569064
2953,0.23604820553569064
5538,0.2360294507124318
8476,0.23602319976694297
1892,0.23601694915254237
1083,0.2360044489169006
1730,0.2360044489169006
1622,0.23598570104594202
3462,0.23598570104594202
583,0.23598570104594202
506,0.23597320411999895
9494,0.23597320411999895
7945,0.23596695615335733
2423,0.2359607085175673
1457,0.2359607085175673
3094,0.23594196759504396
8587,0.2359107393387511
7872,0.2359107393387511
8396,0.23590449467944305
443,0.2358920063525675
181,0.23588576268494746
4262,0.23588576268494746
9490,0.23588576268494746
2684,0.23587327634121166
5060,0.23587327634121166
121,0.2358670336650434
1324,0.2358670336650434
1123,0.2358607913193066
92,0.235854549303975
5134,0.23583582524014926
8969,0.23582958454617622
2762,0.2358233441824773
3707,0.23579838602989814
3793,0.23579214731717643
4261,0.23576719576719576
5110,0.23576095870479616
9120,0.23575472197238242
5876,0.2357484855699283
1421,0.23574224949740769
4656,0.23573601375479433
7690,0.2357297783420621
7492,0.2357297783420621
4873,0.23572354325918482
8293,0.23571107408289033
1910,0.23571107408289033
8599,0.23571107408289033
3036,0.23571107408289033
213,0.23571107408289033
8872,0.2357048399894208
3058,0.2356861396874091
3132,0.23567990691278362
2099,0.23567990691278362
4300,0.2356736744678038
4774,0.23566121056667635
7196,0.2356549791104765
9859,0.23564874798381766
126,0.23564874798381766
8614,0.23563005658082598
993,0.23563005658082598
2078,0.23563005658082598
739,0.23563005658082598
5473,0.2356175972927242
1362,0.23561136814276273
9778,0.2355926826689225
1095,0.23558645483623675
9746,0.23558022733280465
1078,0.23558022733280465
4292,0.23558022733280465
5204,0.23557400015860008
3975,0.23556777331359696
2981,0.23556777331359696
4737,0.23555532061109055
1461,0.23555532061109055
2853,0.23554909475353508
3206,0.23554286922507664
3969,0.23553041915534648
9609,0.23552419461402258
9739,0.23551797040169134
2827,0.23551174651832668
5320,0.23549929973839284
9664,0.23549929973839284
3321,0.23549929973839284
2865,0.23549307684177148
5586,0.23549307684177148
4174,0.23548685427401242
7201,0.23547441012497689
7113,0.23547441012497689
844,0.2354619672910777
1118,0.2354557463672391
8787,0.2354557463672391
1624,0.2354370855678546
1787,0.23543086595868337
3650,0.23542464667811386
8852,0.23541842772612004
6168,0.23541842772612004
4531,0.23541220910267585
4754,0.23541220910267585
1206,0.23541220910267585
3728,0.23541220910267585
5322,0.23539355520338087
4041,0.23539355520338087
1872,0.23538112091278854
6425,0.23538112091278854
4678,0.23538112091278854
9382,0.23538112091278854
9481,0.2353749042600956
1475,0.23536868793577012
5642,0.23536247193978607
5063,0.23536247193978607
9418,0.23535004093273826
868,0.23534382592162248
3128,0.23533139688407712
2543,0.23532518285759552
3720,0.23531896915927333
1051,0.23531896915927333
889,0.23531275578908456
4721,0.2352879055891438
1565,0.2352879055891438
1822,0.2352879055891438
5296,0.23525685021910142
4564,0.23525685021910142
89,0.23525064012881766
3355,0.2352382209317672
3113,0.23523201182494852
8961,0.23522580304589966
2299,0.23522580304589966
5168,0.2352195945945946
9328,0.23521338647100742
3322,0.23520717867511218
6340,0.23519476406629367
7955,0.23519476406629367
5650,0.23518855725331855
8415,0.2351823507679316
198,0.2351823507679316
5721,0.23517614461010689
3081,0.23517614461010689
2425,0.23515132325391172
7245,0.23514511873350924
3342,0.23514511873350924
8314,0.23513891454051344
6390,0.23513891454051344
6808,0.2351327106748984
8841,0.23512650713663827
439,0.2351141010420789
7683,0.23510169625662805
7368,0.23510169625662805
3093,0.2350954943547536
8582,0.23508929278007862
4374,0.23508309153257714
2807,0.23507069001899134
9208,0.2350644897528552
2851,0.2350582898137891
5226,0.23505209020176712
2149,0.23505209020176712
8523,0.23505209020176712
938,0.23505209020176712
8312,0.23504589091676337
6536,0.23503969195875202
3465,0.23503969195875202
1667,0.23503969195875202
9410,0.23503349332770715
838,0.23502729502360295
1891,0.2350087020726755
9545,0.23499630840628627
464,0.23499630840628627
62,0.23498391604703897
190,0.23498391604703897
8300,0.23495913524914316
7273,0.2349343596773343
4869,0.2349219738506959
2106,0.2349095893299594
6977,0.2348972061149183
3163,0.2348972061149183
6237,0.2348972061149183
3504,0.234891014996969
647,0.234891014996969
2700,0.234891014996969
6661,0.2348786337400838
2726,0.2348786337400838
3919,0.23487244360109635
9294,0.23484149779967853
8524,0.23483530961791832
2018,0.23481674702922034
8275,0.23481674702922034
3350,0.23480437360031617
2147,0.23479818737485508
1527,0.23478581590178618
9680,0.23477963065412683
5088,0.23476107686634
3505,0.23475489292205567
2061,0.234736343043776
4522,0.23472397808680995
5298,0.23471161443244667
6832,0.23469925208048034
9299,0.23469307139283174
638,0.23468689103070522
7395,0.23468689103070522
3867,0.23467453128291552
5002,0.23467453128291552
6356,0.23466835189720095
7200,0.23466835189720095
4088,0.23466217283690557
543,0.23466217283690557
3954,0.23465599410200375
731,0.23464363760827783
3240,0.23463745984940235
4308,0.2346312824158176
3634,0.2346251053074979
6717,0.23461892852441754
2316,0.23461275206655083
7759,0.2346065759338721
5735,0.23458187465452343
6743,0.23458187465452343
7300,0.2345695259653094
9753,0.23455717857612843
4249,0.23453865992946998
3936,0.23453248769704466
9320,0.2345263157894737
4197,0.2345201442067314
1523,0.23451397294879217
2890,0.23450780201563035
6618,0.23449546112353636
3986,0.23448312153024442
6694,0.23447695222058515
9820,0.2344646145751118
724,0.23445227822792802
4727,0.23444611054113065
3418,0.2344214430386406
9276,0.23440294581799054
4808,0.23439678072644066
9696,0.23439061595918154
6509,0.23439061595918154
1453,0.23437212360289283
4704,0.23436596013254088
2140,0.23435979698635181
2257,0.23435979698635181
7745,0.23435979698635181
442,0.23435979698635181
8590,0.23434130949250592
3984,0.23433514764271252
1445,0.23433514764271252
607,0.23433514764271252
8861,0.23432282491520523
4508,0.2343166640374402
